"stop_id","stop_name","lat","lng","district"
"2881855790","정류장 2881855790","36.79732498","126.97884170",""
"2881854590","정류장 2881854590","36.80636136","126.96397950",""
"2881850991","정류장 2881850991","36.79046476","127.01548130",""
"2881850990","정류장 2881850990","36.78957347","127.01449550",""
"2881853190","시청삼거리","36.79186826","127.00113270",""
"2881853191","시청삼거리","36.79499250","127.00080080",""
"2881839791","정류장 2881839791","36.78151008","127.01800990",""
"2881839790","정류장 2881839790","36.78197290","127.02059190",""
"2880006390","정류장 2880006390","36.78537471","126.98664650",""
"2881848490","정류장 2881848490","36.78966326","126.98971610",""
"2881850591","정류장 2881850591","36.78754913","126.95462520",""
"2881850592","정류장 2881850592","36.78877809","126.95091110",""
"2881850590","정류장 2881850590","36.79185913","126.95696450",""
"2881848791","정류장 2881848791","36.79394506","126.96054420",""
"2881848790","정류장 2881848790","36.78980448","126.96315460",""
"2880008491","정류장 2880008491","36.81007000","126.87060000",""
"2880008690","정류장 2880008690","36.81356671","126.92691120",""
"2880008691","정류장 2880008691","36.81421892","126.92578700",""
"2881856294","정류장 2881856294","36.81018745","126.93494620",""
"2881856293","정류장 2881856293","36.80797393","126.94544410",""
"2881856292","정류장 2881856292","36.80201130","126.93767030",""
"2881856290","정류장 2881856290","36.80296765","126.93628160",""
"2881857491","정류장 2881857491","36.79342053","126.91042970",""
"2881857490","정류장 2881857490","36.80782630","126.92790180",""
"2881857890","정류장 2881857890","36.81039383","126.89140910",""
"2881857891","정류장 2881857891","36.79867727","126.90095390",""
"2880008490","정류장 2880008490","36.80962211","126.86896070",""
"2880008499","정류장 2880008499","36.82886054","126.85948570",""
"2881827791","정류장 2881827791","36.77600347","127.01607690",""
"2881827790","정류장 2881827790","36.77480955","127.01609210",""
"2881824691","정류장 2881824691","36.77092891","127.00997240",""
"2881824690","정류장 2881824690","36.77424798","127.00922410",""
"2881818190","(신정로남산로)","36.77134572","126.98243360",""
"2880005590","정류장 2880005590","36.78072501","126.95475600",""
"2880002290","정류장 2880002290","36.76335631","126.95951640",""
"2881801090","정류장 2881801090","36.74113129","126.97065500",""
"2881801091","정류장 2881801091","36.74990222","126.96679210",""
"2881837190","정류장 2881837190","36.78108961","126.91986790",""
"2881837191","정류장 2881837191","36.78150452","126.91396380",""
"2880007193","정류장 2880007193","36.78868269","126.86994570",""
"2880007192","정류장 2880007192","36.78663396","126.88587380",""
"2880007190","정류장 2880007190","36.78806485","126.87990380",""
"2880007191","정류장 2880007191","36.78169955","126.88821930",""
"2881812692","정류장 2881812692","36.77075606","126.88736070",""
"2881812691","정류장 2881812691","36.77065199","126.88876230",""
"2881812690","정류장 2881812690","36.77047713","126.88885450",""
"2881879199","정류장 2881879199","36.77296610","126.89194950",""
"2881879198","정류장 2881879198","36.77259543","126.89278930",""
"2881879197","정류장 2881879197","36.77381034","126.89649650",""
"2881879196","정류장 2881879196","36.77483138","126.89533370",""
"2881879195","정류장 2881879195","36.77305081","126.89379090",""
"2881879194","정류장 2881879194","36.77218829","126.89358490",""
"2881879193","정류장 2881879193","36.77199840","126.89351480",""
"2881879192","정류장 2881879192","36.76699823","126.89802210",""
"2881879191","정류장 2881879191","36.76747090","126.90481430",""
"2881879190","정류장 2881879190","36.76164579","126.90392820",""
"2881812191","정류장 2881812191","36.77579328","126.84010760",""
"2881812190","정류장 2881812190","36.76339297","126.84190690",""
"2980016391","정류장 2980016391","36.73586363","126.86920240",""
"2980016390","정류장 2980016390","36.73654833","126.86161240",""
"2881813690","정류장 2881813690","36.76786956","126.94448540",""
"2881813600","폴리텍대학","36.77004174","126.95065000",""
"2881801391","정류장 2881801391","36.74779588","126.89281210",""
"2881801390","정류장 2881801390","36.74210540","126.89139340",""
"2881801594","정류장 2881801594","36.73843128","126.93465140",""
"2881801593","정류장 2881801593","36.73470938","126.93312970",""
"2881801592","정류장 2881801592","36.73616988","126.92717540",""
"2881801591","정류장 2881801591","36.73656828","126.92488580",""
"2881801590","정류장 2881801590","36.73664555","126.92396110",""
"2880001491","정류장 2880001491","36.72252461","126.93704540",""
"2880001490","정류장 2880001490","36.72663382","126.91999480",""
"2880000790","정류장 2880000790","36.72577698","126.96666710",""
"2880000791","정류장 2880000791","36.72812646","126.95192510",""
"2881822791","정류장 2881822791","36.77058671","127.02156740",""
"2881822790","정류장 2881822790","36.77265993","127.02163350",""
"2880003591","정류장 2880003591","36.78395543","127.04375980",""
"2880003590","정류장 2880003590","36.77248394","127.04099800",""
"2880003890","정류장 2880003890","36.77436844","127.03332360",""
"2850188594","정류장 2850188594","36.78578568","127.06717250",""
"2850188593","정류장 2850188593","36.79672270","127.08925190",""
"2850188592","정류장 2850188592","36.79714360","127.10638840",""
"2850188591","정류장 2850188591","36.79223307","127.10770030",""
"2850188590","정류장 2850188590","36.79235047","127.10173800",""
"2881885199","정류장 2881885199","36.79137899","127.10197340",""
"2881885198","정류장 2881885198","36.78673815","127.10319270",""
"2881885196","정류장 2881885196","36.78831869","127.08352230",""
"2881885197","정류장 2881885197","36.78916244","127.08308650",""
"2881885195","정류장 2881885195","36.79019246","127.09049150",""
"2881885194","정류장 2881885194","36.78977920","127.08830040",""
"2881885193","정류장 2881885193","36.78588109","127.09235740",""
"2881885192","정류장 2881885192","36.78521847","127.09055020",""
"2881885191","정류장 2881885191","36.78398017","127.09361220",""
"2881885190","정류장 2881885190","36.78319142","127.09180650",""
"2881850790","정류장 2881850790","36.78962824","127.08272240",""
"2850185190","세교리구회관","36.75914732","127.10899310",""
"2850043690","정류장 2850043690","36.76719436","127.11924150",""
"2881823790","정류장 2881823790","36.77108915","127.07545470",""
"2881820390","회룡교","36.77133321","127.08137740",""
"2881813190","정류장 2881813190","36.76225707","127.05640520",""
"2881804490","정류장 2881804490","36.76208496","127.08989060",""
"2881813090","정류장 2881813090","36.76863777","127.07892000",""
"2881828990","정류장 2881828990","36.77465096","127.08215000",""
"2881803690","정류장 2881803690","36.74654846","127.06539610",""
"2881810397","정류장 2881810397","36.73063629","127.05193420",""
"2881810395","정류장 2881810395","36.72474516","127.04733960",""
"2881810396","정류장 2881810396","36.70918009","127.07109200",""
"2881810394","정류장 2881810394","36.75142748","127.03931680",""
"2881810393","정류장 2881810393","36.75338265","127.04039000",""
"2881810392","정류장 2881810392","36.76935384","127.03623720",""
"2881810391","정류장 2881810391","36.76316220","127.03615780",""
"2881810390","정류장 2881810390","36.76357338","127.03685830",""
"2881801295","정류장 2881801295","36.74177466","127.00997680",""
"2881801294","정류장 2881801294","36.73792683","127.00674560",""
"2881801293","정류장 2881801293","36.73485986","127.00746800",""
"2881801292","정류장 2881801292","36.73517449","127.00090290",""
"2881801291","정류장 2881801291","36.73179238","127.00057720",""
"2881801290","정류장 2881801290","36.73094828","127.00740630",""
"2881801296","정류장 2881801296","36.72603723","126.99775220",""
"2880001391","정류장 2880001391","36.71133299","127.01648670",""
"2880001390","정류장 2880001390","36.73257696","127.00928030",""
"2881883493","정류장 2881883493","36.69704269","127.00427750",""
"2881883492","정류장 2881883492","36.70388915","127.00075340",""
"2881883491","정류장 2881883491","36.70469053","126.99852710",""
"2881883490","정류장 2881883490","36.70538765","127.00105860",""
"2881800991","정류장 2881800991","36.70050961","126.97211670",""
"2881800990","정류장 2881800990","36.70416544","126.97911890",""
"2880000191","정류장 2880000191","36.68912636","126.97771170",""
"2880000190","정류장 2880000190","36.69556911","126.98873320",""
"2860028493","정류장 2860028493","36.64123584","126.99925570",""
"2860028492","정류장 2860028492","36.64153667","126.99805530",""
"2860028491","정류장 2860028491","36.64068693","126.99774190",""
"2860028490","정류장 2860028490","36.64117425","126.97659480",""
"2980004800","예산대교시점","36.68405497","126.80511630",""
"2980004600","예산대교종점","36.68275070","126.80203950",""
"2980004400","정류장 2980004400","36.68007955","126.79558300",""
"2980004100","정류장 2980004100","36.67528730","126.78630110",""
"2850215800","망향휴게소","36.84526240","127.17682260",""
"2850215900","북천안IC","36.89527975","127.18916140",""
"2850216200","북천안IC","36.90007129","127.18910570",""
"2850216000","북천안IC","36.89678854","127.18687120",""
"2850216100","북천안요금소","36.89846317","127.18367680",""
"2850216500","북천안IC교차로","36.90508395","127.17745030",""
"2850216400","북천안IC교차로","36.90226053","127.17800140",""
"2850216300","북천안IC교차로","36.90093782","127.17452320",""
"2140071800","정류장 2140071800","37.02329400","126.94311330",""
"2140003600","송담사거리","36.98130181","126.93655670",""
"2140003800","송담육교","36.98235588","126.93703620",""
"2140004000","내기삼거리","36.98230942","126.88123510",""
"2140004600","안중고가차도1","36.98519143","126.93820810",""
"2140071600","남양호교동측","37.05592943","126.88163480",""
"2140071500","서평택JC서측(제2서해안)","37.05573224","126.88247040",""
"2850201700","신방지하차도동측","36.78635540","127.12198760",""
"2850201600","신방지하차도서측","36.78514781","127.11541950",""
"2881885600","장재지하차도동측","36.78455216","127.11236360",""
"2881885500","장재2교차로","36.78446374","127.10965760",""
"2881885400","장재지하차도서측","36.78436693","127.10669620",""
"2881885300","장재1교차로","36.78427561","127.10390570",""
"2881885200","탕정지하차도동측","36.78361687","127.09756750",""
"2881885100","탕정교차로","36.78175090","127.09246320",""
"2881885000","탕정지하차도서측","36.78036403","127.08888210",""
"2881884700","도로종점","36.77900155","127.08461020",""
"2881884500","은수교차로","36.77709437","127.07477610",""
"2881884900","공수2교동측","36.77926197","127.06414300",""
"2881884800","공수2교서측","36.77923555","127.06395990",""
"2881884600","공수교차로","36.77847760","127.06069680",""
"2880004600","봉강교서측","36.77792002","127.08203190",""
"2880004500","봉강삼거리","36.77765701","127.08177830",""
"2880004503","모산화물앞","36.77700956","127.07972470",""
"2880003504","배방역사거리","36.77684993","127.05403260",""
"2880004800","봉강교동측","36.77884699","127.08466460",""
"2850015600","신방삼거리","36.78625058","127.11809050",""
"2880006100","아산시-천안시경계","36.78460318","127.11327770",""
"2880004805","세교리입구","36.77880130","127.08505100",""
"2880005300","매곡삼거리","36.78020074","127.08798110",""
"2880003503","남동과선교북측","36.77554376","127.04873660",""
"2850202800","정류장 2850202800","36.77335596","127.12535000",""
"2850212400","정류장 2850212400","36.79999996","127.10567900",""
"2850211600","정류장 2850211600","36.79928696","127.10580800",""
"2850210800","정류장 2850210800","36.79543796","127.10220200",""
"2850210500","정류장 2850210500","36.79540096","127.10103300",""
"2850210300","생태육교","36.79448596","127.09749200",""
"2850211500","정류장 2850211500","36.79897796","127.10009300",""
"2850211000","정류장 2850211000","36.79621196","127.10083800",""
"2850212600","정류장 2850212600","36.80055396","127.10287600",""
"2850211700","정류장 2850211700","36.79940996","127.10209500",""
"2850211800","정류장 2850211800","36.79959096","127.10315000",""
"2850212200","불당터널","36.79994896","127.09711500",""
"2850209900","정류장 2850209900","36.79231996","127.09970300",""
"2850210000","생태육교","36.79368896","127.09682200",""
"2881881300","어르목터널북단","36.85618227","127.02587240",""
"2881881200","어르목터널남단","36.85136868","127.02037010",""
"2881881100","음봉삼거리","36.84678551","127.01240210",""
"2881881000","신수2리","36.83974221","127.01116820",""
"2881880900","동천1리","36.83693292","127.01136080",""
"2881880800","동천2리","36.83294896","127.01021850",""
"2881880700","동정삼거리","36.83121684","127.00979610",""
"2881880600","충무수영장","36.82795699","127.01061040",""
"2881880400","방현1리","36.82467399","127.01164490",""
"2881880300","방현2리","36.82181044","127.01059910",""
"2881880200","방현삼거리","36.81894307","127.00732400",""
"2881880100","방현사거리","36.81708726","127.00681150",""
"2881880000","한남아파트","36.80802436","127.00556660",""
"2881879900","송곡1리앞","36.80608374","127.00607930",""
"2881879800","성환아파트","36.80125754","127.00735630",""
"2881879700","염치농협","36.80017000","127.00762590",""
"2880003200","장례식장앞","36.76401556","126.92281650",""
"2880001803","금산리교차로","36.74602778","126.86408550",""
"2880007627","곡교1지하통로","36.80716319","126.98416430",""
"2880008300","곡교교차로","36.81012367","126.97841800",""
"2880008808","염치교차로","36.81620412","126.97096820",""
"2880008306","염성4지하통로","36.82359426","126.96978960",""
"2880008309","서원2지하차도","36.83263691","126.96683360",""
"2880009600","서원삼거리","36.83999099","126.96644910",""
"2881864300","아산교차로","36.85571086","126.95849050",""
"2881867000","아산1교차로","36.86274449","126.95218100",""
"2880012100","신운교차로","36.87050581","126.94412300",""
"2880012407","세원교차로","36.88826426","126.92077300",""
"2880014403","백석포교차로","36.88966571","126.93888830",""
"2880015100","철봉교차로","36.89465637","126.97197300",""
"2880015400","신봉교차로","36.90290174","126.99873920",""
"2880017000","둔포교차로","36.91862903","127.03480520",""
"2880015200","관대초교앞","36.89699555","127.03509530",""
"2880011706","산전사거리","36.89628038","127.03508960",""
"2880012105","월선교차로","36.87968325","126.92848400",""
"2880001805","금산삼거리","36.74810770","126.87827000",""
"2880002501","와산삼거리","36.76194770","126.91837640",""
"2880007602","석정삼거리","36.80302919","127.00691690",""
"2880007605","방수사거리","36.81264352","127.00475780",""
"2880011705","봉재삼거리","36.88810992","127.03393250",""
"2880015201","관대삼거리","36.89948580","127.03420440",""
"2880015202","관터삼거리","36.90873486","127.03358470",""
"2880012101","월선1리","36.87323020","126.94094540",""
"2881875200","관대복지사거리","36.90325706","127.03139420",""
"2881855800","옥정교차로","36.79984294","126.99006730",""
"2980008800","신례원현대","36.72474551","126.83270220",""
"2980010500","연봉정","36.74076002","126.85948310",""
"2980010100","궁평리","36.73725658","126.85746490",""
"2980009500","점촌삼거리","36.73224026","126.85130190",""
"2980008300","관작삼거리","36.71204095","126.83169970",""
"2980006200","지하도삼거리","36.69430252","126.82836850",""
"2980004500","무한교차로","36.68306480","126.82636640",""
"2880002000","시전사거리","36.74959745","126.88721670",""
"2980009400","창소사거리","36.73005205","126.83634240",""
"2850197900","정류장 2850197900","36.94596584","127.16211440",""
"2860037400","신양터널","36.58655997","126.92743090",""
"2980012700","신양터널","36.58788150","126.92360950",""
"2980013500","예산휴게소","36.62125332","126.84305250",""
"2860037100","유구IC","36.56890332","126.96865320",""
"2860036900","유구IC","36.56592178","126.96844860",""
"2860036600","유구IC","36.56270830","126.96494070",""
"2860036700","유구IC","36.56289539","126.97838250",""
"2860036800","유구IC","36.56449642","126.97340190",""
"2860037200","신영터널","36.57391130","126.95054900",""
"2860037300","신영터널","36.57647346","126.94373480",""
"2980012900","차동1교","36.58986812","126.90829130",""
"2980013000","차동1교","36.58998385","126.90491370",""
"2860037000","유구IC","36.56755736","126.97187730",""
"2980013100","신양IC","36.59009692","126.85972010",""
"2980012800","신양IC","36.58882798","126.86164400",""
"2980013300","신양IC","36.59384036","126.86642720",""
"2980013200","신양IC","36.59363174","126.87092760",""
"2980013400","신양IC","36.59817884","126.86499720",""
"2980013600","대흥터널","36.64021508","126.83111560",""
"2980013700","대흥터널","36.64497484","126.82773160",""
"2980013800","예산대교","36.65221939","126.81779420",""
"2980013900","예산대교","36.65979163","126.80401800",""
"2980014400","예산수덕IC","36.67763201","126.77688740",""
"2980014000","예산수덕IC","36.67179569","126.78174170",""
"2980014100","예산수덕IC","36.67393442","126.78182420",""
"2980014200","예산수덕IC","36.67461136","126.78531230",""
"2980014300","예산수덕IC","36.67483926","126.77755790",""
"2980014600","삼천대교","36.72086702","126.74754410",""
"2980014700","삼천대교","36.72280212","126.74360060",""
"2980014500","예산수덕IC","36.67922594","126.77399720",""
"2980015200","고덕IC","36.76124520","126.70344570",""
"2980015100","고덕IC","36.75871676","126.70712520",""
"2980015300","고덕IC","36.76533246","126.70304950",""
"3000027000","면천IC","36.82218559","126.65592680",""
"3000027100","면천IC","36.82381458","126.64966010",""
"3000026900","면천IC","36.82110275","126.64995710",""
"3000027200","면천IC","36.82580767","126.64474310",""
"2850031200","정류장 2850031200","36.93126964","127.08002130",""
"2850030200","정류장 2850030200","36.91962945","127.13442150",""
"3000022601","정류장 3000022601","36.91333361","126.75162880",""
"2860025701","정안교","36.60622613","127.12237080",""
"2860025702","정안교","36.60582816","127.12316550",""
"2980004301","궐곡교","36.68145145","126.90876120",""
"3000003203","검암교","36.83155248","126.63316410",""
"2980011001","정류장 2980011001","36.74615569","126.70601220",""
"2980004201","정류장 2980004201","36.68278134","126.92775300",""
"2980002901","계산교","36.65266781","126.88366030",""
"2980002902","계산교","36.65280230","126.88408940",""
"2980004302","궐곡교","36.68189326","126.90923400",""
"2880006901","정류장 2880006901","36.70889540","126.92141570",""
"3000000201","정류장 3000000201","36.80142827","126.76944350",""
"3000000202","정류장 3000000202","36.80269268","126.76715900",""
"2980011702","정류장 2980011702","36.75961538","126.70749560",""
"2980011703","정류장 2980011703","36.77403727","126.71842690",""
"2980011705","정류장 2980011705","36.77541814","126.71943230",""
"2980011706","정류장 2980011706","36.78121118","126.72607720",""
"3000000804","정류장 3000000804","36.79396974","126.74651560",""
"3000000803","운곡교","36.80349691","126.75768300",""
"3000000802","운곡교","36.80373696","126.75807310",""
"3000000801","운곡사거리","36.80489334","126.76146220",""
"3000001206","정류장 3000001206","36.80805192","126.73772680",""
"3000001205","정류장 3000001205","36.80752632","126.73276180",""
"3000001204","정류장 3000001204","36.80779174","126.72986410",""
"3000001203","정류장 3000001203","36.80757418","126.72932600",""
"3000001202","정류장 3000001202","36.80674503","126.72246530",""
"3000001201","정류장 3000001201","36.80815803","126.70078940",""
"3000002607","정류장 3000002607","36.80944947","126.69795660",""
"3000002606","정류장 3000002606","36.80941103","126.69746130",""
"3000002605","정류장 3000002605","36.80885519","126.69119190",""
"3000002604","정류장 3000002604","36.80960387","126.68437830",""
"3000002603","정류장 3000002603","36.80973054","126.68378920",""
"3000002602","정류장 3000002602","36.80983272","126.68342010",""
"3000002601","정류장 3000002601","36.81148286","126.68189010",""
"3000002002","정류장 3000002002","36.80710474","126.66756340",""
"3000002003","정류장 3000002003","36.80380290","126.66632230",""
"3000000301","정류장 3000000301","36.79365716","126.66911860",""
"2980009801","용동교","36.72174503","126.72335730",""
"2980009802","용동교","36.72130685","126.72340750",""
"2980007402","정류장 2980007402","36.60700129","126.84849170",""
"2980002202","정류장 2980002202","36.60573011","126.86535970",""
"3000009402","초대교","36.89685882","126.76061650",""
"3000009401","초대교","36.89665858","126.76080880",""
"3000005504","정류장 3000005504","36.84102528","126.69697880",""
"3000005505","정류장 3000005505","36.82702604","126.68767990",""
"3000003204","검암교","36.83152173","126.63346800",""
"2860027501","동해삼거리","36.61247029","127.01959690",""
"2860027901","정류장 2860027901","36.63112337","127.06481870",""
"2880077400","서원골다리","36.82499326","126.95311170",""
"2880077500","서원골다리","36.82502601","126.95299450",""
"2880086300","정류장 2880086300","36.87371713","126.93949240",""
"2880085000","정류장 2880085000","36.87080371","126.94497800",""
"2880082100","아산교","36.85601955","126.95444760",""
"2880081700","아산교","36.85591731","126.95457090",""
"2880083300","정류장 2880083300","36.85721710","126.95218410",""
"2880084000","(조합창고)","36.86107074","126.95104430",""
"2880084700","(영인하이츠빌라)","36.86519767","126.94754240",""
"2880079900","아산삼거리","36.85412861","126.95753890",""
"2880078000","성원1교","36.83451142","126.96538120",""
"2880077900","성원1교","36.83428918","126.96566350",""
"2880076300","(정미소)","36.81646098","126.97193080",""
"2880075700","(양조장)","36.81589123","126.97261030",""
"2880084600","(대원기공)","36.86497905","126.93536390",""
"2880077800","(봉화산업)","36.82618862","127.09092390",""
"2880076900","정류장 2880076900","36.82205811","127.08866720",""
"2880072800","(배터거리1길지방도624호선)","36.79914005","127.01234310",""
"2880072700","(배터거리1길지방도624호선)","36.79885530","127.01070530",""
"2880019700","(창고)","36.74737661","126.86364200",""
"2880053900","정류장 2880053900","36.78316923","126.86896890",""
"2880048100","정류장 2880048100","36.77912961","126.86377420",""
"2880001701","정류장 2880001701","36.73440439","127.05026090",""
"2980011704","정류장 2980011704","36.77444461","126.71874120",""
"3000002001","정류장 3000002001","36.80787801","126.66750040",""
"2980002201","신양사거리","36.60543376","126.87086450",""
"2980001301","만사교","36.59250279","126.86124420",""
"2980001302","만사교","36.59219964","126.86106600",""
"3000004401","정류장 3000004401","36.84236926","126.71654050",""
"3000004402","정류장 3000004402","36.84278715","126.71595910",""
"2980011002","정류장 2980011002","36.74219426","126.71467660",""
"2980011003","정류장 2980011003","36.74210037","126.71489230",""
"2980008102","정류장 2980008102","36.71403298","126.80826900",""
"2980008101","정류장 2980008101","36.71376458","126.80846340",""
"2850028501","주계교","36.67187086","127.04998800",""
"2850028502","주계교","36.67153638","127.04956020",""
"3000012103","신앙교","36.88538147","126.69935120",""
"3000012102","신앙교","36.88512834","126.69927690",""
"3000005503","성북교","36.85769252","126.68485580",""
"3000005502","성북교","36.85751870","126.68505930",""
"2881878700","정류장 2881878700","36.79489005","126.86625030",""
"2880007901","정류장 2880007901","36.80250200","126.86765140",""
"2850020900","정류장 2850020900","36.82310036","127.10912410",""
"2850021100","정류장 2850021100","36.82346205","127.10692840",""
"2850018701","선성교","36.81869105","127.15040270",""
"2850017701","정류장 2850017701","36.81858353","127.13526460",""
"2881878800","어린이보호구역","36.84916922","127.01075740",""
"2850031801","어린이보호구역","36.94961962","127.14418180",""
"2850031802","어린이보호구역","36.94779524","127.14800560",""
"2850031701","어린이보호구역","36.94757685","127.16398870",""
"2850031703","정류장 2850031703","36.95075038","127.17050370",""
"2850031704","정류장 2850031704","36.95095111","127.17096690",""
"2850024001","정류장 2850024001","36.86389132","127.11759850",""
"3000000602","정류장 3000000602","36.80323463","126.84191750",""
"3000000601","정류장 3000000601","36.80371542","126.84140680",""
"3000001602","창교","36.81172781","126.78937490",""
"3000001601","창교","36.81170828","126.78906900",""
"2860023602","구암교","36.55681260","127.02109420",""
"2860023601","구암교","36.55711950","127.02115730",""
"2850031702","어린이보호구역","36.94975529","127.16837410",""
"2860026702","어린이보호구역","36.62764326","127.08180370",""
"2860026701","어린이보호구역","36.62639980","127.08366910",""
"3000005701","정류장 3000005701","36.85204005","126.70394090",""
"3000005501","정류장 3000005501","36.85178103","126.70235740",""
"2850021200","정류장 2850021200","36.82369084","127.12379200",""
"2850020700","정류장 2850020700","36.82289248","127.11823460",""
"2850016200","정류장 2850016200","36.79789937","127.15328960",""
"2880002102","정류장 2880002102","36.75319056","126.97716810",""
"2880002103","103","36.75426000","126.97420000",""
"2880002202","황산교","36.75978431","126.96611790",""
"2880002201","황산교","36.75962829","126.96635790",""
"2880009102","(유니온메트리얼택)","36.84808115","127.09867700",""
"2880009101","(상원개발)","36.83971431","127.09683290",""
"2880000704","삼거2교","36.72141807","126.99699210",""
"2880000705","삼거2교","36.72142490","126.99735500",""
"2880000702","동화교","36.72330637","126.97380070",""
"2880000703","동화교","36.72298625","126.97451510",""
"2880010801","정류장 2880010801","36.85352515","126.98539640",""
"2880010802","정류장 2880010802","36.85337613","126.98361550",""
"2880010803","(국가지원지방도70호선지방도628","36.85345118","126.98107940",""
"2880010804","(상가)","36.85388017","126.97980510",""
"2880010805","(동산너머골)","36.85431622","126.97865700",""
"2880010806","정류장 2880010806","36.85445803","126.97677300",""
"2880010807","정류장 2880010807","36.85463559","126.97432440",""
"2880010901","정류장 2880010901","36.85662310","126.90438740",""
"2880011506","(온양전화국쌍용분기국사)","36.87911281","127.07382700",""
"2880011502","원남교","36.86500842","127.02869830",""
"2880011501","원남교","36.86501646","127.02878280",""
"2880011503","소동교","36.86581698","127.05076110",""
"2880011504","소동교","36.86585070","127.05092490",""
"2880011505","어린이보호구역","36.87844786","127.07287700",""
"2880012803","(돈사)","36.88209939","127.07689040",""
"2880012802","쌍용교","36.88080152","127.07598650",""
"2880012801","쌍용교","36.88066807","127.07587900",""
"2880008206","(105동)","36.82190721","127.08662270",""
"2880008205","어린이보호구역","36.82130627","127.08605410",""
"2880008204","(동덕초교)","36.81955062","127.08409820",""
"2880008203","정류장 2880008203","36.81853272","127.08270770",""
"2880008201","동산교","36.81718181","127.08150420",""
"2880008202","동산교","36.81755100","127.08179140",""
"2880007621","(새마을창고)","36.79935265","127.06591340",""
"2880007620","정류장 2880007620","36.79996355","127.05798700",""
"2880007618","명암교","36.80029003","127.05678070",""
"2880007619","명암교","36.80023906","127.05706850",""
"2880007617","탕정교","36.79963375","127.05000160",""
"2880007616","탕정교","36.79957667","127.04982400",""
"2880007614","(조합사무실)","36.79670511","127.04733550",""
"2880007615","(경로당)","36.79886079","127.04832650",""
"2880007613","(현충사2길지방도624호선)","36.79542765","127.03268320",""
"2880007612","(현충사1길지방도624호선)","36.79938077","127.02544420",""
"2880007611","(지방도624호선작은송곡길)","36.80032412","127.02026960",""
"2880007610","(배터거리1길지방도624호선)","36.79902106","127.01237950",""
"2880007609","(배터거리1길지방도624호선)","36.79873931","127.01073620",""
"2880009104","정류장 2880009104","36.83297917","127.08643010",""
"2880009103","정류장 2880009103","36.83288801","127.08664690",""
"2880009106","정류장 2880009106","36.83623805","127.07789030",""
"2880009105","정류장 2880009105","36.83612287","127.07810710",""
"2880009501","정류장 2880009501","36.84204299","127.06276660",""
"2880009502","송촌교","36.84515001","127.05188300",""
"2880009503","송촌교","36.84521720","127.05169410",""
"2880009504","정류장 2880009504","36.84526436","127.05092410",""
"2880000501","정류장 2880000501","36.71434153","127.06919730",""
"2880000502","정류장 2880000502","36.71604252","127.06802520",""
"2880000902","수철교","36.72952550","127.05456580",""
"2880000901","수철교","36.72944155","127.05494400",""
"2880001304","외암삼거리","36.73641442","127.01183210",""
"2880001303","정류장 2880001303","36.73483608","127.01106040",""
"2880001301","송악교","36.73332376","127.00992390",""
"2880001302","송악교","36.73353526","127.01010640",""
"2880008603","정류장 2880008603","36.82040651","126.93249000",""
"2880008602","정류장 2880008602","36.81784102","126.92974210",""
"2880008601","정류장 2880008601","36.81429204","126.92733820",""
"2880005504","정류장 2880005504","36.78473567","126.93508840",""
"2880005503","(양계장)","36.78393695","126.93507870",""
"2880005502","정류장 2880005502","36.78026126","126.93511680",""
"2880005501","(신창꽃농원)","36.77980622","126.93574420",""
"2880004401","읍내삼거리","36.77700130","126.93449540",""
"2880000701","(갱티길지방도616호선)","36.72567493","126.96871820",""
"2880000706","정류장 2880000706","36.70165813","126.95412070",""
"2880001001","정류장 2880001001","36.72354893","126.92107990",""
"2880001002","도산교","36.72904633","126.91855850",""
"2880001003","도산교","36.72917396","126.91847140",""
"2880001401","정류장 2880001401","36.74052139","126.90963560",""
"2880001402","정류장 2880001402","36.74427602","126.90146550",""
"2880001403","시전교","36.74491848","126.90059420",""
"2880001404","시전교","36.74517994","126.90025840",""
"2880001405","정류장 2880001405","36.74629412","126.89748090",""
"2880002601","정류장 2880002601","36.75700905","126.87512250",""
"2880003301","정류장 2880003301","36.76560854","126.86597490",""
"2880003701","(고려중기)","36.77305060","126.86464490",""
"2880003702","(마을회관)","36.77898004","126.86292730",""
"2880007104","(농협주유소)","36.79391359","126.86653030",""
"2880008401","선인대교","36.83326038","126.86196640",""
"2880008402","선인대교","36.83792005","126.86493950",""
"2880010201","(현대사원숙소)","36.84931423","126.85646160",""
"2880010902","정류장 2880010902","36.86409322","126.89634120",""
"2880010903","주농협삼거리","36.86824291","126.88499540",""
"2880002801","정류장 2880002801","36.75906101","127.01946960",""
"2880002802","(천근숯불갈비)","36.75951356","127.02047750",""
"2880008800","정류장 2880008800","36.82253260","126.93487960",""
"2860025700","정류장 2860025700","36.60668382","127.11971530",""
"2880007800","어린이보호구역","36.80022521","127.06646020",""
"2880008000","어린이보호구역","36.80408702","127.07066270",""
"3000000600","어린이보호구역","36.80513527","126.83776960",""
"2880008100","정류장 2880008100","36.80657090","126.86743860",""
"2850019900","정류장 2850019900","36.82009119","127.16031950",""
"2850023300","정류장 2850023300","36.83833898","127.17428540",""
"2880012800","쌍룡교차로","36.87978458","127.07524020",""
"2880001900","정류장 2880001900","36.74780810","127.04456000",""
"2880002900","정류장 2880002900","36.75986628","127.02183730",""
"2880003400","정류장 2880003400","36.77169056","127.01458230",""
"2881859000","정류장 2881859000","36.81643194","127.06903360",""
